0.065918,-0.69678,0.67627
0.060547,-0.70801,0.67822
0.063477,-0.71289,0.67334
0.05957,-0.70947,0.66455
0.064941,-0.71191,0.6626
0.066406,-0.71777,0.66211
0.057617,-0.7334,0.66016
0.052734,-0.74365,0.65479
0.049316,-0.75684,0.64697
0.05127,-0.76465,0.65234
0.056641,-0.75293,0.65039
0.060059,-0.72754,0.65771
0.064941,-0.72461,0.6582
0.0625,-0.71338,0.66309
0.063477,-0.71631,0.66406
0.060059,-0.72998,0.65479
0.060547,-0.74023,0.64844
0.059082,-0.74561,0.65137
0.056152,-0.74854,0.64844
0.058594,-0.73584,0.64941
0.063965,-0.7334,0.65283
0.059082,-0.73193,0.65332
0.056641,-0.729,0.65088
0.053711,-0.72998,0.65186
0.061523,-0.7334,0.64697
0.061523,-0.73584,0.65332
0.061035,-0.73486,0.65234
0.059082,-0.73291,0.64941
0.0625,-0.72559,0.64941
0.064941,-0.73291,0.65771
0.062012,-0.72754,0.6543
0.062012,-0.73535,0.65186
0.059082,-0.74023,0.65186
0.058594,-0.73877,0.64355
0.062988,-0.73193,0.6543
0.065918,-0.73242,0.64941
0.060059,-0.73535,0.65186
0.061523,-0.72998,0.65039
0.056152,-0.73486,0.64941
0.058105,-0.73877,0.65771
0.061035,-0.7373,0.65527
0.060547,-0.7373,0.64941
0.061523,-0.73145,0.64893
0.066895,-0.7334,0.65674
0.063477,-0.73389,0.64893
0.05957,-0.73438,0.64795
0.054199,-0.73389,0.65283
0.055176,-0.73828,0.65039
0.059082,-0.72656,0.6543
0.059082,-0.73096,0.65674
0.061523,-0.74023,0.66064
0.0625,-0.73926,0.65088
0.058105,-0.72803,0.65283
0.062988,-0.72998,0.64893
0.063965,-0.73926,0.64697
0.056641,-0.73975,0.65381
0.056152,-0.7334,0.65869
0.061035,-0.7334,0.65088
0.060059,-0.72949,0.646
0.062988,-0.72852,0.65479
0.057617,-0.73047,0.65332
0.058105,-0.73291,0.65186
0.05957,-0.73389,0.64551
0.061035,-0.73633,0.64746
0.059082,-0.73486,0.64746
0.062988,-0.7334,0.65137
0.0625,-0.73291,0.65576
0.05957,-0.73584,0.65771
0.060059,-0.72949,0.65869
0.057617,-0.72607,0.65088
0.062988,-0.729,0.65234
0.0625,-0.72803,0.64502
0.060059,-0.74023,0.64502
0.05957,-0.74609,0.64209
0.059082,-0.74561,0.65088
0.06543,-0.74365,0.64746
0.067871,-0.73486,0.64795
0.068848,-0.72314,0.64941
0.057617,-0.73682,0.65527
0.051758,-0.73438,0.66357
0.046387,-0.73193,0.6543
0.041504,-0.7334,0.64941
0.04834,-0.73535,0.66016
0.04834,-0.73535,0.65967
0.044922,-0.74365,0.65332
0.041504,-0.75098,0.65723
0.039551,-0.75488,0.65332
0.048828,-0.75439,0.63965
0.058105,-0.74414,0.63916
0.063965,-0.74072,0.63135
0.071777,-0.73291,0.62402
0.07373,-0.72168,0.63916
0.070801,-0.71826,0.64307
0.05957,-0.7334,0.64209
0.043945,-0.74268,0.6416
0.041992,-0.75439,0.64453
0.046875,-0.74512,0.65088
0.049805,-0.73145,0.64746
