-0.081543,-0.79395,0.59521
-0.07373,-0.79248,0.59473
-0.062012,-0.7876,0.59375
-0.061523,-0.79004,0.59668
-0.064453,-0.7915,0.59424
-0.071289,-0.7915,0.59082
-0.078125,-0.79834,0.59033
-0.068848,-0.79395,0.59131
-0.068848,-0.79785,0.59424
-0.069336,-0.79932,0.58984
-0.075684,-0.80127,0.59863
-0.067871,-0.79443,0.5874
-0.062012,-0.78857,0.58643
-0.063965,-0.79297,0.5957
-0.068359,-0.7998,0.59521
-0.080078,-0.79102,0.59277
-0.077148,-0.79785,0.59814
-0.074219,-0.79785,0.5918
-0.069336,-0.79248,0.58887
-0.070313,-0.7915,0.5874
-0.070801,-0.79834,0.58545
-0.070313,-0.79346,0.59619
-0.075684,-0.80322,0.59082
-0.075195,-0.79443,0.5918
-0.067871,-0.79248,0.59131
-0.06543,-0.79688,0.59229
-0.068848,-0.78906,0.58936
-0.074707,-0.79736,0.58936
-0.080078,-0.78906,0.59912
-0.065918,-0.80029,0.59863
-0.063965,-0.79199,0.59033
-0.066895,-0.79053,0.58838
-0.078125,-0.79541,0.58447
-0.074707,-0.79834,0.58691
-0.07373,-0.7959,0.58838
-0.067383,-0.78564,0.59668
-0.05957,-0.7832,0.5918
-0.070801,-0.7915,0.58936
-0.078125,-0.79736,0.59375
-0.078125,-0.79736,0.58838
-0.071289,-0.79834,0.58887
-0.063965,-0.79346,0.58838
-0.06543,-0.7915,0.59082
-0.068848,-0.79346,0.59424
-0.077637,-0.7915,0.59375
-0.074707,-0.79248,0.59277
-0.071289,-0.80029,0.59229
-0.069336,-0.79883,0.59668
-0.066406,-0.79346,0.58691
-0.064941,-0.79102,0.58936
-0.071777,-0.79541,0.59033
-0.075684,-0.79639,0.59668
-0.073242,-0.79102,0.59717
-0.068359,-0.79785,0.59033
-0.069336,-0.7959,0.58301
-0.07373,-0.79346,0.59131
-0.073242,-0.79541,0.58984
-0.066895,-0.79248,0.60059
-0.066406,-0.79639,0.58887
-0.066406,-0.79688,0.59375
-0.070313,-0.79395,0.59375
-0.069336,-0.80078,0.59326
-0.072754,-0.79883,0.58594
-0.070801,-0.79541,0.59082
-0.067871,-0.79248,0.58691
-0.07373,-0.79395,0.59229
-0.074219,-0.78955,0.59131
-0.07373,-0.79395,0.58691
-0.076172,-0.79834,0.58984
-0.075195,-0.79199,0.59082
-0.062988,-0.79248,0.59131
-0.063965,-0.79736,0.58691
-0.065918,-0.79736,0.5918
-0.07373,-0.79102,0.59424
-0.065918,-0.79492,0.59277
-0.066895,-0.79248,0.59424
-0.068359,-0.79199,0.5918
-0.063965,-0.79199,0.58936
-0.067871,-0.79639,0.59229
-0.069824,-0.79492,0.59082
-0.063477,-0.78906,0.59668
-0.0625,-0.79102,0.59326
-0.065918,-0.79346,0.5918
-0.069336,-0.79736,0.59033
-0.068848,-0.79346,0.5918
-0.068848,-0.7959,0.58984
-0.070801,-0.79639,0.59424
-0.062012,-0.79834,0.59814
-0.057129,-0.7876,0.59082
-0.06543,-0.79443,0.58643
-0.069824,-0.78906,0.59473
-0.070801,-0.79053,0.59326
-0.068848,-0.79736,0.58789
-0.070313,-0.79492,0.59082
-0.063477,-0.79004,0.58545
-0.05957,-0.78809,0.59082
-0.066406,-0.7915,0.58838
-0.06543,-0.79932,0.5874
-0.070313,-0.79883,0.5957
-0.068359,-0.7998,0.6001
-0.077148,-0.79932,0.62305
-0.1084,-0.78857,0.6499
-0.13477,-0.74561,0.67139
-0.12891,-0.69727,0.71191
-0.01123,-0.77588,0.7251
0.026367,-0.89014,0.61523
-0.041992,-0.84033,0.58154
-0.066895,-0.79297,0.55518
-0.038574,-0.87061,0.57227
0.0048828,-0.89209,0.59717
-0.080078,-0.85254,0.5874
-0.13623,-0.87012,0.58203
-0.13623,-0.85352,0.59131
-0.091309,-0.86279,0.5376
-0.02832,-0.85742,0.51807
0.0043945,-0.7959,0.48096
0.052734,-0.7627,0.43018
0.062012,-0.76611,0.41846
0.042969,-0.75391,0.42969
0.025391,-0.7832,0.44336
0.0014648,-0.80664,0.43604
-0.019531,-0.80957,0.42969
-0.019531,-0.81982,0.43457
0.011719,-0.87549,0.51318
0.10986,-1.1152,0.62012
-0.075195,-0.81885,0.53662
-0.060059,-0.75977,0.60107
0.028809,-0.8042,0.64307
0.0073242,-0.83643,0.64014
0.036133,-0.80273,0.62549
0.01416,-0.75537,0.60547
-0.0019531,-0.76123,0.59277
0.0078125,-0.81543,0.5918
-0.00097656,-0.8457,0.57764
-0.0097656,-0.80762,0.56787
-0.018066,-0.79346,0.56982
-0.0083008,-0.80029,0.57666
0.0053711,-0.7876,0.57568
0.010254,-0.77832,0.59082
-0.0024414,-0.78467,0.58838
-0.01123,-0.79297,0.58936
-0.01416,-0.77637,0.59961
-0.0068359,-0.77832,0.60205
-0.0024414,-0.78613,0.60791
-0.0078125,-0.7876,0.6001
-0.0092773,-0.78662,0.59863
-0.0073242,-0.78564,0.61084
-0.01123,-0.7876,0.60938
-0.0014648,-0.77734,0.61475
-0.010254,-0.79004,0.60596
-0.0087891,-0.79688,0.59521
-0.0097656,-0.7915,0.59814
-0.0019531,-0.78955,0.59229
-0.003418,-0.78857,0.59473
-0.0087891,-0.78271,0.59863
-0.013184,-0.7876,0.60059
-0.0083008,-0.79492,0.59912
-0.012207,-0.78906,0.60986
-0.0097656,-0.79102,0.60352
-0.016113,-0.79883,0.61133
-0.02002,-0.79053,0.59912
-0.0019531,-0.78662,0.5874
0.0029297,-0.78369,0.59814
0.0053711,-0.77051,0.60742
0.0078125,-0.76074,0.60498
-0.01123,-0.7793,0.59717
-0.016602,-0.79883,0.60645
-0.026367,-0.80615,0.60889
-0.019531,-0.79736,0.58301
-0.012207,-0.77441,0.59473
0.00097656,-0.79736,0.58691
0.0014648,-0.79297,0.58887
-0.0019531,-0.78271,0.59375
-0.013672,-0.79004,0.60156
-0.016113,-0.7959,0.59424
-0.0058594,-0.79004,0.59766
-0.0097656,-0.78955,0.604
-0.0063477,-0.78662,0.60498
-0.0073242,-0.79297,0.60693
-0.011719,-0.79199,0.59814
-0.0087891,-0.80078,0.59912
-0.0073242,-0.79004,0.6001
-0.010254,-0.78711,0.59424
-0.0063477,-0.78516,0.59375
-0.010254,-0.80029,0.59033
-0.012695,-0.79688,0.59277
-0.01123,-0.79492,0.59814
-0.012695,-0.79297,0.60059
-0.0092773,-0.78906,0.59912
-0.0083008,-0.78955,0.59131
-0.0078125,-0.79004,0.59766
-0.012207,-0.79541,0.60205
-0.013184,-0.79053,0.59814
-0.012695,-0.78857,0.59619
-0.010254,-0.79346,0.60303
-0.0039063,-0.79492,0.59814
-0.0063477,-0.7915,0.5918
-0.010254,-0.79004,0.59326
-0.0097656,-0.79053,0.59912
-0.014648,-0.78711,0.59766
-0.01123,-0.78955,0.6001
-0.0083008,-0.79443,0.60547
-0.0068359,-0.78809,0.59717
-0.010742,-0.79346,0.59229
-0.0092773,-0.79297,0.59814
-0.0092773,-0.79199,0.59521
-0.0097656,-0.78809,0.59619
-0.010254,-0.78809,0.59961
-0.0063477,-0.79102,0.59082
-0.0087891,-0.78418,0.59033
-0.015137,-0.7959,0.59668
-0.010254,-0.79834,0.59375
-0.013184,-0.79932,0.59863
-0.01123,-0.79395,0.59619
-0.011719,-0.79639,0.5957
-0.0068359,-0.79053,0.59424
-0.010742,-0.7915,0.59717
-0.016113,-0.7915,0.59863
-0.01709,-0.79248,0.59326
-0.015625,-0.79492,0.59668
-0.016602,-0.79443,0.59619
-0.013672,-0.78613,0.59229
-0.01416,-0.78906,0.58984
-0.01416,-0.78906,0.58984
-0.0097656,-0.79053,0.59326
-0.010742,-0.79248,0.59863
-0.014648,-0.80078,0.59912
-0.012207,-0.7959,0.59961
-0.01123,-0.7876,0.604
-0.01123,-0.78857,0.59912
-0.0039063,-0.79346,0.59766
-0.012695,-0.7959,0.59717
-0.015137,-0.7959,0.60107
-0.013672,-0.79346,0.59375
-0.01709,-0.78809,0.59961
-0.013672,-0.79541,0.59717
-0.01123,-0.79004,0.59521
-0.014648,-0.78662,0.59668
-0.019043,-0.79004,0.60449
-0.024902,-0.80176,0.59668
-0.024902,-0.82373,0.5918
-0.02002,-0.79688,0.59863
-0.0087891,-0.75537,0.58936
0.0092773,-0.76514,0.61035
-0.0048828,-0.78174,0.62256
-0.0039063,-0.75732,0.62354
-0.014648,-0.76514,0.6001
-0.0092773,-0.79199,0.59766
-0.019531,-0.79834,0.62256
-0.033691,-0.78809,0.59375
-0.023438,-0.79395,0.5874
-0.016113,-0.79248,0.5874
-0.0053711,-0.79248,0.58008
0.003418,-0.77539,0.58789
0.00097656,-0.7583,0.61523
-0.016113,-0.77002,0.61426
-0.012207,-0.78271,0.61035
-0.015137,-0.79883,0.59473
-0.022461,-0.79297,0.61377
-0.029785,-0.79297,0.60352
-0.012695,-0.78174,0.59082
-0.010254,-0.80029,0.59717
-0.031738,-0.80029,0.59375
-0.019043,-0.7915,0.60498
-0.0097656,-0.77197,0.62158
-0.01416,-0.77393,0.6123
-0.014648,-0.78809,0.60254
-0.0092773,-0.78955,0.5957
-0.019531,-0.79053,0.60547
-0.032715,-0.79102,0.59814
-0.01709,-0.79297,0.59521
-0.016113,-0.79639,0.58936
-0.01709,-0.79395,0.58301
0.00097656,-0.77148,0.61377
-0.012207,-0.77539,0.60547
-0.010254,-0.78809,0.604
-0.022461,-0.79248,0.60059
-0.026855,-0.78467,0.61279
-0.033691,-0.79785,0.60156
-0.012695,-0.78955,0.59814
-0.015137,-0.79443,0.59375
-0.013184,-0.78125,0.59326
-0.0083008,-0.78174,0.61523
-0.010742,-0.78369,0.60156
-0.01416,-0.78467,0.60254
-0.013184,-0.78711,0.604
-0.020996,-0.78076,0.60889
-0.023438,-0.78613,0.61035
-0.02002,-0.80518,0.59717
-0.018066,-0.7915,0.60059
-0.00048828,-0.77051,0.61328
0.0039063,-0.77539,0.59131
-0.02002,-0.79297,0.60205
-0.028809,-0.79346,0.6084
-0.02832,-0.77246,0.6123
-0.032715,-0.80469,0.6123
-0.01416,-0.7832,0.59619
0.0043945,-0.78369,0.60156
-0.010254,-0.77051,0.5874
-0.003418,-0.77734,0.59277
-0.012207,-0.78369,0.60254
-0.015625,-0.77783,0.59814
-0.010254,-0.78711,0.60889
-0.016113,-0.78271,0.604
-0.0058594,-0.79785,0.61182
-0.02002,-0.78223,0.61133
-0.033203,-0.78955,0.60498
-0.02002,-0.80225,0.60449
-0.014648,-0.78613,0.61572
-0.0043945,-0.76855,0.5957
-0.0014648,-0.76855,0.60352
-0.0068359,-0.79541,0.60205
-0.035645,-0.78564,0.60938
-0.032227,-0.79102,0.61377
-0.030273,-0.80322,0.6001
-0.023926,-0.78857,0.59619
-0.0058594,-0.78027,0.60254
-0.01416,-0.79541,0.60596
-0.020508,-0.77637,0.60205
-0.0078125,-0.75244,0.60303
0.00097656,-0.78418,0.60645
-0.0068359,-0.76953,0.60742
-0.0068359,-0.76416,0.59668
-0.012695,-0.78174,0.59521
-0.0043945,-0.79102,0.59619
-0.018066,-0.80029,0.61719
-0.020996,-0.7915,0.5918
-0.022461,-0.77979,0.59766
-0.015625,-0.7915,0.59912
-0.014648,-0.77979,0.60059
-0.011719,-0.7915,0.59961
-0.014648,-0.78711,0.60449
-0.01709,-0.78418,0.60791
-0.01709,-0.78955,0.61523
-0.021973,-0.78613,0.61328
-0.022461,-0.78955,0.61572
-0.023438,-0.79102,0.61572
-0.020508,-0.78662,0.61426
-0.029785,-0.7959,0.63135
-0.029785,-0.80029,0.63721
-0.034668,-0.7915,0.65381
-0.038574,-0.79492,0.66943
-0.050781,-0.80029,0.67627
-0.03418,-0.7666,0.67041
-0.0092773,-0.74951,0.69189
0.0048828,-0.78613,0.72217
-0.025391,-0.83691,0.69092
-0.031738,-0.83105,0.71436
-0.1123,-0.83154,0.71729
-0.1123,-0.73779,0.68799
-0.063477,-0.73242,0.62891
-0.05127,-0.69092,0.63965
-0.043945,-0.68066,0.62451
-0.0073242,-0.67529,0.61475
0.01709,-0.66309,0.59375
0.030273,-0.64844,0.60156
0.04541,-0.64307,0.59326
0.0078125,-0.60791,0.60303
0.0024414,-0.64502,0.60156
0.0014648,-0.7334,0.61133
-0.0078125,-0.76758,0.62061
-0.0029297,-0.76758,0.63623
-0.023926,-0.77002,0.63574
-0.032227,-0.75293,0.63721
-0.024414,-0.7334,0.6333
-0.0039063,-0.72461,0.62744
0.035156,-0.69971,0.60352
0.060547,-0.70508,0.60449
0.091309,-0.75928,0.62842
0.080566,-0.77979,0.64453
0.053223,-0.75684,0.65576
0.040039,-0.74414,0.67334
0.016602,-0.76123,0.67139
0.0048828,-0.77734,0.66895
0.015625,-0.76172,0.66016
0.016113,-0.72803,0.6665
0.027832,-0.72705,0.66895
0.016113,-0.73584,0.67285
-0.0087891,-0.71777,0.6626
0,-0.71045,0.65186
0.01709,-0.71387,0.65771
0.033203,-0.70996,0.64941
0.024902,-0.72656,0.66797
0.018555,-0.7373,0.67188
0.0014648,-0.73682,0.68164
0.0019531,-0.71826,0.68799
0.012207,-0.71338,0.67969
0.01416,-0.70459,0.68652
0.01123,-0.70752,0.68262
0.012207,-0.71924,0.68066
0.0053711,-0.72852,0.69336
0.0029297,-0.71924,0.68359
0.0073242,-0.71143,0.67578
0.0097656,-0.72168,0.67334
0.0063477,-0.72705,0.66699
0.018066,-0.71924,0.66406
0.018066,-0.71582,0.66895
0.01416,-0.71729,0.66699
0.012207,-0.71973,0.67432
0.010742,-0.71973,0.66699
0.0039063,-0.71875,0.67676
0.0039063,-0.72217,0.67188
0.003418,-0.71729,0.67041
0.0048828,-0.7251,0.67236
0.012207,-0.72119,0.66943
0.016602,-0.71729,0.66992
0.0019531,-0.72119,0.67627
0.0029297,-0.72363,0.66943
0.010742,-0.72266,0.67969
0.0073242,-0.72363,0.67725
-0.0029297,-0.72998,0.67188
0.0058594,-0.72217,0.67334
0.0053711,-0.71973,0.67822
0.0092773,-0.71582,0.67236
0.0092773,-0.7124,0.66064
0.0063477,-0.72314,0.65771
0.018555,-0.70801,0.66455
0.019531,-0.71289,0.67432
0.018555,-0.729,0.67529
0.013184,-0.73291,0.68311
-0.0029297,-0.73584,0.68066
0.00097656,-0.7334,0.69238
-0.0043945,-0.7334,0.69287
-0.010742,-0.71924,0.66162
-0.027344,-0.76563,0.63525
0.036621,-0.65088,0.67188
0.059082,-0.68555,0.65381
0.036621,-0.70557,0.63818
0.026855,-0.67871,0.66406
0.015625,-0.72363,0.66309
0.013184,-0.72266,0.68799
-0.02832,-0.75098,0.68213
-0.01709,-0.74512,0.68066
-0.010254,-0.73438,0.67285
0.0083008,-0.73584,0.67383
0.021973,-0.70703,0.66357
0.019043,-0.69629,0.65967
0.026367,-0.69873,0.67236
0.010254,-0.71777,0.67871
0.010254,-0.72217,0.67188
0.01123,-0.71826,0.6626
0.02002,-0.71826,0.67188
0.049805,-0.66992,0.65283
0.05957,-0.6626,0.64795
0.049805,-0.68945,0.68066
0.068359,-0.74463,0.69092
0.093262,-0.76074,0.6499
0.095215,-0.74707,0.59668
0.10352,-0.75195,0.53516
0.17139,-0.73584,0.50732
0.21143,-0.71826,0.48193
0.05957,-0.83984,0.44922
0.01416,-0.86133,0.46387
-0.0063477,-0.86133,0.48047
-0.066406,-0.84717,0.52295
-0.13037,-0.82568,0.58594
-0.17969,-0.78662,0.62793
-0.18262,-0.76025,0.65039
-0.14063,-0.76514,0.67285
-0.10645,-0.78174,0.7041
-0.10791,-0.77686,0.70557
-0.10693,-0.76025,0.7002
-0.049316,-0.76807,0.74316
0.033691,-0.88916,0.77588
-0.02002,-0.78857,0.73584
-0.010742,-0.73633,0.7041
-0.00048828,-0.73096,0.65234
0.019531,-0.81689,0.64307
-0.012207,-0.80957,0.63818
-0.025391,-0.80713,0.60742
-0.043457,-0.77832,0.58936
-0.04834,-0.75781,0.59619
-0.036621,-0.75781,0.5874
-0.028809,-0.73779,0.59619
-0.044922,-0.7373,0.60156
-0.061035,-0.73975,0.60986
-0.059082,-0.73633,0.6123
-0.042969,-0.73926,0.60498
-0.034668,-0.7207,0.61475
-0.040039,-0.73193,0.63184
-0.060059,-0.75635,0.65283
-0.072266,-0.75977,0.6665
-0.096191,-0.73975,0.68896
-0.12012,-0.71729,0.72705
-0.12207,-0.7373,0.78613
-0.064941,-0.78564,0.80176
-0.067871,-0.82471,0.70557
-0.091309,-0.82129,0.6665
-0.10205,-0.875,0.60156
-0.10059,-0.87793,0.55762
-0.022949,-0.85303,0.55811
-0.071289,-0.8042,0.5625
-0.062012,-0.76318,0.57959
-0.059082,-0.68408,0.55713
-0.039063,-0.62891,0.52148
0.021973,-0.65088,0.52881
0.054199,-0.6582,0.52881
0.055664,-0.65381,0.50049
0.33154,-1.1348,0.80029
-0.10254,-0.48096,0.625
-0.026367,-0.79102,0.57422
-0.047852,-0.62256,0.66748
0.012207,-0.93311,0.64795
0.00048828,-0.77246,0.66699
-0.042969,-0.68652,0.6582
