-0.5,-1.0625,0.8125
0.5625,-1.125,1.25
1.25,-1.9375,0.4375
-0.25,-1.875,0.75
-1.125,-1.0625,-0.375
1.125,-0.25,0.0625
1.0625,-0.25,0.4375
1.875,-1.1875,0.8125
2.375,-1.375,0.625
0.375,-0.625,0
-0.375,0.1875,-0.875
-0.0625,0.5,-0.375
-0.3125,-0.625,0.1875
-0.6875,-1.0625,1.125
0.25,-0.5,1.4375
-0.9375,-1.3125,1.875
-2.9375,-2.25,2.75
-3.0625,-1.9375,2.9375
-3.4375,-1.5,2.9375
-2.625,-0.875,2.5
0.375,-0.5625,1.875
0.6875,-0.5,1.75
-0.3125,-1.125,1.75
-1,-1.75,2.125
-1.3125,-2.375,2.5
-0.9375,-2.5,2.5625
-0.9375,-2.3125,3.1875
-2.8125,-2.3125,2.875
-2.5,-1.875,2.25
-1.1875,-1.6875,1.75
-0.1875,-1.5625,1.25
-1.1875,-1.0625,0.9375
-0.875,0.5,0.25
-0.5625,1.75,-0.3125
1.125,1.8125,-0.0625
3.1875,1.1875,-1.0625
0.9375,0.5625,-0.75
0.0625,-0.0625,0.1875
-0.25,0.1875,0.3125
1.4375,0.0625,0.375
4.3125,0.1875,1
5.0625,-1.5625,0.875
3,-1.25,0.9375
2.375,-0.75,0.9375
2.0625,-0.875,1
6.6875,-1.4375,1.6875
3.125,-2.375,2.0625
5.875,-1.375,-0.375
2.875,-0.5625,-1.3125
1.3125,0.0625,-0.875
0.25,0.1875,-0.1875
2.625,-1.8125,-0.5625
0.625,-2.375,0.125
-0.875,-2,0
-0.3125,-1,0
-0.875,-0.25,0.5625
-1.75,-0.6875,0.9375
-1.125,-1,0.8125
0.3125,-0.6875,1.0625
0.5,-0.4375,0.875
-0.8125,-1.3125,0.75
-0.625,-1.3125,0.3125
-0.75,-0.625,0.5
0.8125,0.3125,0.625
2.125,-0.75,0.1875
1.8125,-1.625,-0.6875
1.3125,-1.0625,-0.25
0.25,-0.9375,0.75
0.0625,-1.0625,0.9375
0.9375,-1.5625,0.375
0.3125,-1,0.25
-1.125,-0.5,-0.125
-1,-0.5625,0.0625
0.25,-1.0625,1.3125
2.0625,-2,0.625
1.8125,-0.9375,0.5
1.25,0.5,0.3125
0.8125,0.875,0.375
0.8125,0.25,0.875
2.9375,0.0625,0.5625
1.75,0.125,1.0625
2.3125,2.1875,1.125
6.5,2.125,0.25
6.875,2.3125,1.0625
10.875,2.25,-0.875
6.5625,2.25,-1.8125
4.3125,1.25,-1.375
1.25,-0.6875,0.0625
-1.125,-0.875,2
0,-0.6875,1.9375
-1.1875,0.1875,1.375
-2.0625,0.6875,1.5
2.875,-1.5,1.4375
-0.25,-2.6875,0.0625
-0.25,-1.4375,0.4375
-0.5,-0.5625,0.9375
0.0625,-0.1875,-0.25
-0.9375,-0.875,0.1875
-2.625,-0.875,0.8125
-2.875,0,1.3125
-2.9375,-0.875,1.25
-2.125,-1.4375,1
-2.875,-0.5625,0.125
0.5,0.625,0.4375
0.75,-0.6875,0.875
0,-1.375,0.5
0.75,-0.875,-0.1875
0.3125,-0.125,0.25
3.125,-0.6875,-0.8125
3.375,-0.6875,-0.375
-0.625,-1,-0.4375
-0.25,-0.3125,0.9375
-0.6875,-0.1875,0.75
0.4375,-0.25,0.6875
-0.1875,-0.5,0.5
-1.0625,-0.0625,0.4375
-0.0625,0.5,0.5625
-0.625,-0.75,0
-1.8125,-0.6875,0.6875
1.5,-1,1
3.0625,-1.375,0.5625
0.9375,-1.3125,0.4375
-0.8125,-1.4375,0.375
0.5,-1.5,0.125
0.25,-1.5,0.5625
2,-1.75,0.1875
1.625,-1.3125,-0.4375
0.375,-0.8125,-0.5625
-0.875,-1.25,0.5
-0.3125,-1.75,0.5625
-0.25,-0.4375,1.0625
1.25,-0.0625,0.75
-0.6875,-0.8125,0.4375
0.25,-1.375,0.6875
-1.0625,-2,0.8125
-1.375,-1.5,0.6875
-0.5625,-0.5625,0.875
1.625,-0.5625,1.1875
0.375,-1,1.125
0,-0.8125,0.75
-1.5625,-0.75,0.625
-1.5625,-0.375,1.375
-1.5,-1.0625,1.0625
-1.125,-1.125,1.75
1.1875,-0.5,0.9375
0.375,-0.875,1.125
-0.4375,-1.8125,0.3125
-0.125,-1.375,0.875
1.0625,-0.6875,0.6875
5.1875,-0.5625,0.375
9.3125,-0.9375,-1.25
9.9375,-1.8125,-1.75
0.625,-3.75,-3.0625
-1.125,-3.125,-0.625
1.25,-1.125,0
0.0625,-1.3125,0.25
-2.3125,-0.9375,1.6875
-1.75,-0.0625,1.75
-1.875,0.375,1.4375
-2.5625,-0.5,0.25
-3.5625,-0.25,0.75
-1.375,-0.4375,0.875
-0.4375,0.125,1.125
0.0625,-0.4375,0.5
1.1875,-1,0.25
-0.3125,0.0625,0.8125
-4.75,0.375,1.6875
-6.1875,1,2.8125
-4.125,2,3.4375
-1.625,3,3.4375
-0.6875,1.375,0.375
-1.875,1.5625,0
-0.4375,1.9375,-0.3125
4.5,-0.0625,-0.9375
-0.5625,-2.75,-1.5
-5.25,-2.8125,0.3125
-3.125,0.125,1.875
-0.8125,1.4375,1.375
6.375,-1.375,-0.1875
5.5,-4,-0.8125
4.1875,-3.5625,-2.625
0.25,-2,-2.0625
-0.375,-1.125,0
1.3125,-1.25,0.4375
-1.5,-0.5625,1.125
-3.5625,0.6875,2.4375
-0.25,0.4375,2.3125
1.875,-1.125,0.5625
0.125,-1.5,3.375
-3.6875,-0.5,3.5
-1.6875,-0.5625,3.9375
1.9375,-1.75,5.0625
5.0625,-0.4375,4.6875
4.5,-0.5625,1.4375
0.75,-1.125,-0.8125
6.6875,-0.5,1.5625
10.938,-0.4375,2.3125
11.625,-0.1875,5.25
16.75,-1.9375,5.25
14.25,-4.375,-0.125
10.125,-6.25,-2.5625
15.063,-6.5625,-2.25
10.375,-7.0625,-1.625
6.1875,-5.9375,1.8125
7.1875,-5.5,1.0625
15.25,-8.0625,-5.9375
13.188,-8.4375,-5.1875
8.25,-7.625,-5.8125
6.875,-6.25,-5.4375
7.75,-4.9375,-3.4375
7.8125,-5.125,-4.5
7,-4.125,-1.375
-0.125,-2.875,1.625
-12.75,-1.9375,-0.125
-16,10.188,-1.375
-5.5,22.625,2
-2.1875,30.625,9.9375
8.625,26,7.4375
-5.125,15.25,1.5
-13.5,12.75,3.25
-5.9375,14.5,7.6875
0.3125,7.4375,7.4375
